judicial_district_county_id,county_ansi_code,is_entire_county,county_name,judicial_district_id,statutory_division
69100-0,69100,TRUE,Municipality of Rota,Northern Mariana Islands,
69110-0,69110,TRUE,Municipality of Saipan,Northern Mariana Islands,
69120-0,69120,TRUE,Municipality of Tinian,Northern Mariana Islands,
39003-0,39003,TRUE,County of Allen,Ohio Northern,Western Division
39005-0,39005,TRUE,County of Ashland,Ohio Northern,Eastern Division
39007-0,39007,TRUE,County of Ashtabula,Ohio Northern,Eastern Division
39011-0,39011,TRUE,County of Auglaize,Ohio Northern,Western Division
39019-0,39019,TRUE,County of Carroll,Ohio Northern,Eastern Division
39029-0,39029,TRUE,County of Columbiana,Ohio Northern,Eastern Division
39033-0,39033,TRUE,County of Crawford,Ohio Northern,Eastern Division
39035-0,39035,TRUE,County of Cuyahoga,Ohio Northern,Eastern Division
39039-0,39039,TRUE,County of Defiance,Ohio Northern,Western Division
39043-0,39043,TRUE,County of Erie,Ohio Northern,Western Division
39051-0,39051,TRUE,County of Fulton,Ohio Northern,Western Division
39055-0,39055,TRUE,County of Geauga,Ohio Northern,Eastern Division
39063-0,39063,TRUE,County of Hancock,Ohio Northern,Western Division
39065-0,39065,TRUE,County of Hardin,Ohio Northern,Western Division
39069-0,39069,TRUE,County of Henry,Ohio Northern,Western Division
39075-0,39075,TRUE,County of Holmes,Ohio Northern,Eastern Division
39077-0,39077,TRUE,County of Huron,Ohio Northern,Western Division
39085-0,39085,TRUE,County of Lake,Ohio Northern,Eastern Division
39093-0,39093,TRUE,County of Lorain,Ohio Northern,Eastern Division
39095-0,39095,TRUE,County of Lucas,Ohio Northern,Western Division
39099-0,39099,TRUE,County of Mahoning,Ohio Northern,Eastern Division
39101-0,39101,TRUE,County of Marion,Ohio Northern,Western Division
39103-0,39103,TRUE,County of Medina,Ohio Northern,Eastern Division
39107-0,39107,TRUE,County of Mercer,Ohio Northern,Western Division
39123-0,39123,TRUE,County of Ottawa,Ohio Northern,Western Division
39125-0,39125,TRUE,County of Paulding,Ohio Northern,Western Division
39133-0,39133,TRUE,County of Portage,Ohio Northern,Eastern Division
39137-0,39137,TRUE,County of Putnam,Ohio Northern,Western Division
39139-0,39139,TRUE,County of Richland,Ohio Northern,Eastern Division
39143-0,39143,TRUE,County of Sandusky,Ohio Northern,Western Division
39147-0,39147,TRUE,County of Seneca,Ohio Northern,Western Division
39151-0,39151,TRUE,County of Stark,Ohio Northern,Eastern Division
39153-0,39153,TRUE,County of Summit,Ohio Northern,Eastern Division
39155-0,39155,TRUE,County of Trumbull,Ohio Northern,Eastern Division
39157-0,39157,TRUE,County of Tuscarawas,Ohio Northern,Eastern Division
39161-0,39161,TRUE,County of Van Wert,Ohio Northern,Western Division
39169-0,39169,TRUE,County of Wayne,Ohio Northern,Eastern Division
39171-0,39171,TRUE,County of Williams,Ohio Northern,Western Division
39173-0,39173,TRUE,County of Wood,Ohio Northern,Western Division
39175-0,39175,TRUE,County of Wyandot,Ohio Northern,Western Division
39001-0,39001,TRUE,County of Adams,Ohio Southern,Western Division
39009-0,39009,TRUE,County of Athens,Ohio Southern,Eastern Division
39013-0,39013,TRUE,County of Belmont,Ohio Southern,Eastern Division
39015-0,39015,TRUE,County of Brown,Ohio Southern,Western Division
39017-0,39017,TRUE,County of Butler,Ohio Southern,Western Division
39021-0,39021,TRUE,County of Champaign,Ohio Southern,Western Division
39023-0,39023,TRUE,County of Clark,Ohio Southern,Western Division
39025-0,39025,TRUE,County of Clermont,Ohio Southern,Western Division
39027-0,39027,TRUE,County of Clinton,Ohio Southern,Western Division
39031-0,39031,TRUE,County of Coshocton,Ohio Southern,Eastern Division
39037-0,39037,TRUE,County of Darke,Ohio Southern,Western Division
39041-0,39041,TRUE,County of Delaware,Ohio Southern,Eastern Division
39045-0,39045,TRUE,County of Fairfield,Ohio Southern,Eastern Division
39047-0,39047,TRUE,County of Fayette,Ohio Southern,Eastern Division
39049-0,39049,TRUE,County of Franklin,Ohio Southern,Eastern Division
39053-0,39053,TRUE,County of Gallia,Ohio Southern,Eastern Division
39057-0,39057,TRUE,County of Greene,Ohio Southern,Western Division
39059-0,39059,TRUE,County of Guernsey,Ohio Southern,Eastern Division
39061-0,39061,TRUE,County of Hamilton,Ohio Southern,Western Division
39067-0,39067,TRUE,County of Harrison,Ohio Southern,Eastern Division
39071-0,39071,TRUE,County of Highland,Ohio Southern,Western Division
39073-0,39073,TRUE,County of Hocking,Ohio Southern,Eastern Division
39079-0,39079,TRUE,County of Jackson,Ohio Southern,Eastern Division
39081-0,39081,TRUE,County of Jefferson,Ohio Southern,Eastern Division
39083-0,39083,TRUE,County of Knox,Ohio Southern,Eastern Division
39087-0,39087,TRUE,County of Lawrence,Ohio Southern,Western Division
39089-0,39089,TRUE,County of Licking,Ohio Southern,Eastern Division
39091-0,39091,TRUE,County of Logan,Ohio Southern,Eastern Division
39097-0,39097,TRUE,County of Madison,Ohio Southern,Eastern Division
39105-0,39105,TRUE,County of Meigs,Ohio Southern,Eastern Division
39109-0,39109,TRUE,County of Miami,Ohio Southern,Western Division
39111-0,39111,TRUE,County of Monroe,Ohio Southern,Eastern Division
39113-0,39113,TRUE,County of Montgomery,Ohio Southern,Western Division
39115-0,39115,TRUE,County of Morgan,Ohio Southern,Eastern Division
39117-0,39117,TRUE,County of Morrow,Ohio Southern,Eastern Division
39119-0,39119,TRUE,County of Muskingum,Ohio Southern,Eastern Division
39121-0,39121,TRUE,County of Noble,Ohio Southern,Eastern Division
39127-0,39127,TRUE,County of Perry,Ohio Southern,Eastern Division
39129-0,39129,TRUE,County of Pickaway,Ohio Southern,Eastern Division
39131-0,39131,TRUE,County of Pike,Ohio Southern,Eastern Division
39135-0,39135,TRUE,County of Preble,Ohio Southern,Western Division
39141-0,39141,TRUE,County of Ross,Ohio Southern,Eastern Division
39145-0,39145,TRUE,County of Scioto,Ohio Southern,Western Division
39149-0,39149,TRUE,County of Shelby,Ohio Southern,Western Division
39159-0,39159,TRUE,County of Union,Ohio Southern,Eastern Division
39163-0,39163,TRUE,County of Vinton,Ohio Southern,Eastern Division
39165-0,39165,TRUE,County of Warren,Ohio Southern,Western Division
39167-0,39167,TRUE,County of Washington,Ohio Southern,Eastern Division
40001-0,40001,TRUE,County of Adair,Oklahoma Eastern,
40005-0,40005,TRUE,County of Atoka,Oklahoma Eastern,
40013-0,40013,TRUE,County of Bryan,Oklahoma Eastern,
40019-0,40019,TRUE,County of Carter,Oklahoma Eastern,
40021-0,40021,TRUE,County of Cherokee,Oklahoma Eastern,
40023-0,40023,TRUE,County of Choctaw,Oklahoma Eastern,
40029-0,40029,TRUE,County of Coal,Oklahoma Eastern,
40061-0,40061,TRUE,County of Haskell,Oklahoma Eastern,
40063-0,40063,TRUE,County of Hughes,Oklahoma Eastern,
40069-0,40069,TRUE,County of Johnston,Oklahoma Eastern,
40077-0,40077,TRUE,County of Latimer,Oklahoma Eastern,
40079-0,40079,TRUE,County of Le Flore,Oklahoma Eastern,
40085-0,40085,TRUE,County of Love,Oklahoma Eastern,
40089-0,40089,TRUE,County of McCurtain,Oklahoma Eastern,
40091-0,40091,TRUE,County of McIntosh,Oklahoma Eastern,
40095-0,40095,TRUE,County of Marshall,Oklahoma Eastern,
40099-0,40099,TRUE,County of Murray,Oklahoma Eastern,
40101-0,40101,TRUE,County of Muskogee,Oklahoma Eastern,
40107-0,40107,TRUE,County of Okfuskee,Oklahoma Eastern,
40111-0,40111,TRUE,County of Okmulgee,Oklahoma Eastern,
40121-0,40121,TRUE,County of Pittsburg,Oklahoma Eastern,
40123-0,40123,TRUE,County of Pontotoc,Oklahoma Eastern,
40127-0,40127,TRUE,County of Pushmataha,Oklahoma Eastern,
40133-0,40133,TRUE,County of Seminole,Oklahoma Eastern,
40135-0,40135,TRUE,County of Sequoyah,Oklahoma Eastern,
40145-0,40145,TRUE,County of Wagoner,Oklahoma Eastern,
40035-0,40035,TRUE,County of Craig,Oklahoma Northern,
40037-0,40037,TRUE,County of Creek,Oklahoma Northern,
40041-0,40041,TRUE,County of Delaware,Oklahoma Northern,
40097-0,40097,TRUE,County of Mayes,Oklahoma Northern,
40105-0,40105,TRUE,County of Nowata,Oklahoma Northern,
40113-0,40113,TRUE,County of Osage,Oklahoma Northern,
40115-0,40115,TRUE,County of Ottawa,Oklahoma Northern,
40117-0,40117,TRUE,County of Pawnee,Oklahoma Northern,
40131-0,40131,TRUE,County of Rogers,Oklahoma Northern,
40143-0,40143,TRUE,County of Tulsa,Oklahoma Northern,
40147-0,40147,TRUE,County of Washington,Oklahoma Northern,
40003-0,40003,TRUE,County of Alfalfa,Oklahoma Western,
40007-0,40007,TRUE,County of Beaver,Oklahoma Western,
40009-0,40009,TRUE,County of Beckham,Oklahoma Western,
40011-0,40011,TRUE,County of Blaine,Oklahoma Western,
40015-0,40015,TRUE,County of Caddo,Oklahoma Western,
40017-0,40017,TRUE,County of Canadian,Oklahoma Western,
40025-0,40025,TRUE,County of Cimarron,Oklahoma Western,
40027-0,40027,TRUE,County of Cleveland,Oklahoma Western,
40031-0,40031,TRUE,County of Comanche,Oklahoma Western,
40033-0,40033,TRUE,County of Cotton,Oklahoma Western,
40039-0,40039,TRUE,County of Custer,Oklahoma Western,
40043-0,40043,TRUE,County of Dewey,Oklahoma Western,
40045-0,40045,TRUE,County of Ellis,Oklahoma Western,
40047-0,40047,TRUE,County of Garfield,Oklahoma Western,
40049-0,40049,TRUE,County of Garvin,Oklahoma Western,
40051-0,40051,TRUE,County of Grady,Oklahoma Western,
40053-0,40053,TRUE,County of Grant,Oklahoma Western,
40055-0,40055,TRUE,County of Greer,Oklahoma Western,
40057-0,40057,TRUE,County of Harmon,Oklahoma Western,
40059-0,40059,TRUE,County of Harper,Oklahoma Western,
40065-0,40065,TRUE,County of Jackson,Oklahoma Western,
40067-0,40067,TRUE,County of Jefferson,Oklahoma Western,
40071-0,40071,TRUE,County of Kay,Oklahoma Western,
40073-0,40073,TRUE,County of Kingfisher,Oklahoma Western,
40075-0,40075,TRUE,County of Kiowa,Oklahoma Western,
40081-0,40081,TRUE,County of Lincoln,Oklahoma Western,
40083-0,40083,TRUE,County of Logan,Oklahoma Western,
40087-0,40087,TRUE,County of McClain,Oklahoma Western,
40093-0,40093,TRUE,County of Major,Oklahoma Western,
40103-0,40103,TRUE,County of Noble,Oklahoma Western,
40109-0,40109,TRUE,County of Oklahoma,Oklahoma Western,
40119-0,40119,TRUE,County of Payne,Oklahoma Western,
40125-0,40125,TRUE,County of Pottawatomie,Oklahoma Western,
40129-0,40129,TRUE,County of Roger Mills,Oklahoma Western,
40137-0,40137,TRUE,County of Stephens,Oklahoma Western,
40139-0,40139,TRUE,County of Texas,Oklahoma Western,
40141-0,40141,TRUE,County of Tillman,Oklahoma Western,
40149-0,40149,TRUE,County of Washita,Oklahoma Western,
40151-0,40151,TRUE,County of Woods,Oklahoma Western,
40153-0,40153,TRUE,County of Woodward,Oklahoma Western,
41001-0,41001,TRUE,County of Baker,Oregon,
41003-0,41003,TRUE,County of Benton,Oregon,
41005-0,41005,TRUE,County of Clackamas,Oregon,
41007-0,41007,TRUE,County of Clatsop,Oregon,
41009-0,41009,TRUE,County of Columbia,Oregon,
41011-0,41011,TRUE,County of Coos,Oregon,
41013-0,41013,TRUE,County of Crook,Oregon,
41015-0,41015,TRUE,County of Curry,Oregon,
41017-0,41017,TRUE,County of Deschutes,Oregon,
41019-0,41019,TRUE,County of Douglas,Oregon,
41021-0,41021,TRUE,County of Gilliam,Oregon,
41023-0,41023,TRUE,County of Grant,Oregon,
41025-0,41025,TRUE,County of Harney,Oregon,
41027-0,41027,TRUE,County of Hood River,Oregon,
41029-0,41029,TRUE,County of Jackson,Oregon,
41031-0,41031,TRUE,County of Jefferson,Oregon,
41033-0,41033,TRUE,County of Josephine,Oregon,
41035-0,41035,TRUE,County of Klamath,Oregon,
41037-0,41037,TRUE,County of Lake,Oregon,
41039-0,41039,TRUE,County of Lane,Oregon,
41041-0,41041,TRUE,County of Lincoln,Oregon,
41043-0,41043,TRUE,County of Linn,Oregon,
41045-0,41045,TRUE,County of Malheur,Oregon,
41047-0,41047,TRUE,County of Marion,Oregon,
41049-0,41049,TRUE,County of Morrow,Oregon,
41051-0,41051,TRUE,County of Multnomah,Oregon,
41053-0,41053,TRUE,County of Polk,Oregon,
41055-0,41055,TRUE,County of Sherman,Oregon,
41057-0,41057,TRUE,County of Tillamook,Oregon,
41059-0,41059,TRUE,County of Umatilla,Oregon,
41061-0,41061,TRUE,County of Union,Oregon,
41063-0,41063,TRUE,County of Wallowa,Oregon,
41065-0,41065,TRUE,County of Wasco,Oregon,
41067-0,41067,TRUE,County of Washington,Oregon,
41069-0,41069,TRUE,County of Wheeler,Oregon,
41071-0,41071,TRUE,County of Yamhill,Oregon,
42011-0,42011,TRUE,County of Berks,Pennsylvania Eastern,
42017-0,42017,TRUE,County of Bucks,Pennsylvania Eastern,
42029-0,42029,TRUE,County of Chester,Pennsylvania Eastern,
42045-0,42045,TRUE,County of Delaware,Pennsylvania Eastern,
42071-0,42071,TRUE,County of Lancaster,Pennsylvania Eastern,
42077-0,42077,TRUE,County of Lehigh,Pennsylvania Eastern,
42091-0,42091,TRUE,County of Montgomery,Pennsylvania Eastern,
42095-0,42095,TRUE,County of Northampton,Pennsylvania Eastern,
42101-0,42101,TRUE,County of Philadelphia,Pennsylvania Eastern,
42001-0,42001,TRUE,County of Adams,Pennsylvania Middle,
42015-0,42015,TRUE,County of Bradford,Pennsylvania Middle,
42023-0,42023,TRUE,County of Cameron,Pennsylvania Middle,
42025-0,42025,TRUE,County of Carbon,Pennsylvania Middle,
42027-0,42027,TRUE,County of Centre,Pennsylvania Middle,
42035-0,42035,TRUE,County of Clinton,Pennsylvania Middle,
42037-0,42037,TRUE,County of Columbia,Pennsylvania Middle,
42041-0,42041,TRUE,County of Cumberland,Pennsylvania Middle,
42043-0,42043,TRUE,County of Dauphin,Pennsylvania Middle,
42055-0,42055,TRUE,County of Franklin,Pennsylvania Middle,
42057-0,42057,TRUE,County of Fulton,Pennsylvania Middle,
42061-0,42061,TRUE,County of Huntingdon,Pennsylvania Middle,
42067-0,42067,TRUE,County of Juniata,Pennsylvania Middle,
42069-0,42069,TRUE,County of Lackawanna,Pennsylvania Middle,
42075-0,42075,TRUE,County of Lebanon,Pennsylvania Middle,
42079-0,42079,TRUE,County of Luzerne,Pennsylvania Middle,
42081-0,42081,TRUE,County of Lycoming,Pennsylvania Middle,
42087-0,42087,TRUE,County of Mifflin,Pennsylvania Middle,
42089-0,42089,TRUE,County of Monroe,Pennsylvania Middle,
42093-0,42093,TRUE,County of Montour,Pennsylvania Middle,
42097-0,42097,TRUE,County of Northumberland,Pennsylvania Middle,
42099-0,42099,TRUE,County of Perry,Pennsylvania Middle,
42103-0,42103,TRUE,County of Pike,Pennsylvania Middle,
42105-0,42105,TRUE,County of Potter,Pennsylvania Middle,
42107-0,42107,TRUE,County of Schuylkill,Pennsylvania Middle,
42109-0,42109,TRUE,County of Snyder,Pennsylvania Middle,
42113-0,42113,TRUE,County of Sullivan,Pennsylvania Middle,
42115-0,42115,TRUE,County of Susquehanna,Pennsylvania Middle,
42117-0,42117,TRUE,County of Tioga,Pennsylvania Middle,
42119-0,42119,TRUE,County of Union,Pennsylvania Middle,
42127-0,42127,TRUE,County of Wayne,Pennsylvania Middle,
42131-0,42131,TRUE,County of Wyoming,Pennsylvania Middle,
42133-0,42133,TRUE,County of York,Pennsylvania Middle,
42003-0,42003,TRUE,County of Allegheny,Pennsylvania Western,
42005-0,42005,TRUE,County of Armstrong,Pennsylvania Western,
42007-0,42007,TRUE,County of Beaver,Pennsylvania Western,
42009-0,42009,TRUE,County of Bedford,Pennsylvania Western,
42013-0,42013,TRUE,County of Blair,Pennsylvania Western,
42019-0,42019,TRUE,County of Butler,Pennsylvania Western,
42021-0,42021,TRUE,County of Cambria,Pennsylvania Western,
42031-0,42031,TRUE,County of Clarion,Pennsylvania Western,
42033-0,42033,TRUE,County of Clearfield,Pennsylvania Western,
42039-0,42039,TRUE,County of Crawford,Pennsylvania Western,
42047-0,42047,TRUE,County of Elk,Pennsylvania Western,
42049-0,42049,TRUE,County of Erie,Pennsylvania Western,
42051-0,42051,TRUE,County of Fayette,Pennsylvania Western,
42053-0,42053,TRUE,County of Forest,Pennsylvania Western,
42059-0,42059,TRUE,County of Greene,Pennsylvania Western,
42063-0,42063,TRUE,County of Indiana,Pennsylvania Western,
42065-0,42065,TRUE,County of Jefferson,Pennsylvania Western,
42073-0,42073,TRUE,County of Lawrence,Pennsylvania Western,
42083-0,42083,TRUE,County of McKean,Pennsylvania Western,
42085-0,42085,TRUE,County of Mercer,Pennsylvania Western,
42111-0,42111,TRUE,County of Somerset,Pennsylvania Western,
42121-0,42121,TRUE,County of Venango,Pennsylvania Western,
42123-0,42123,TRUE,County of Warren,Pennsylvania Western,
42125-0,42125,TRUE,County of Washington,Pennsylvania Western,
42129-0,42129,TRUE,County of Westmoreland,Pennsylvania Western,
72001-0,72001,TRUE,Municipio de Adjunta,Puerto Rico,
72003-0,72003,TRUE,Municipio de Aguada ,Puerto Rico,
72005-0,72005,TRUE,Municipio de Aguadilla,Puerto Rico,
72007-0,72007,TRUE,Municipio de Aguas Buenas,Puerto Rico,
72009-0,72009,TRUE,Municipio de Aibonito,Puerto Rico,
72011-0,72011,TRUE,Municipio de Añasco,Puerto Rico,
72013-0,72013,TRUE,Municipio de Arecibo,Puerto Rico,
72015-0,72015,TRUE,Municipio de Arroyo,Puerto Rico,
72017-0,72017,TRUE,Municipio de Barceloneta,Puerto Rico,
72019-0,72019,TRUE,Municipio de Barranquitas,Puerto Rico,
72021-0,72021,TRUE,Municipio de Bayamón,Puerto Rico,
72023-0,72023,TRUE,Municipio de Cabo Rojo,Puerto Rico,
72025-0,72025,TRUE,Municipio de Caguas,Puerto Rico,
72027-0,72027,TRUE,Municipio de Camuy,Puerto Rico,
72029-0,72029,TRUE,Municipio de Canóvanas,Puerto Rico,
72031-0,72031,TRUE,Municipio de Carolina,Puerto Rico,
72033-0,72033,TRUE,Municipio de Cataño,Puerto Rico,
72035-0,72035,TRUE,Municipio de Cayey,Puerto Rico,
72037-0,72037,TRUE,Municipio de Ceiba,Puerto Rico,
72039-0,72039,TRUE,Municipio de Ciales,Puerto Rico,
72041-0,72041,TRUE,Municipio de Cidra,Puerto Rico,
72043-0,72043,TRUE,Municipio de Coamo,Puerto Rico,
72045-0,72045,TRUE,Municipio de Comerío,Puerto Rico,
72047-0,72047,TRUE,Municipio de Corozal,Puerto Rico,
72049-0,72049,TRUE,Municipio de Culebra,Puerto Rico,
72051-0,72051,TRUE,Municipio de Dorado,Puerto Rico,
72053-0,72053,TRUE,Municipio de Fajardo,Puerto Rico,
72054-0,72054,TRUE,Municipio de Florida,Puerto Rico,
72055-0,72055,TRUE,Municipio de Guánica,Puerto Rico,
72057-0,72057,TRUE,Municipio de Guayama,Puerto Rico,
72059-0,72059,TRUE,Municipio de Guayanilla,Puerto Rico,
72061-0,72061,TRUE,Municipio de Guaynabo,Puerto Rico,
72063-0,72063,TRUE,Municipio de Gurabo,Puerto Rico,
72065-0,72065,TRUE,Municipio de Hatillo,Puerto Rico,
72067-0,72067,TRUE,Municipio de Hormigueros,Puerto Rico,
72069-0,72069,TRUE,Municipio de Humacao,Puerto Rico,
72071-0,72071,TRUE,Municipio de Isabela,Puerto Rico,
72073-0,72073,TRUE,Municipio de Jayuya,Puerto Rico,
72075-0,72075,TRUE,Municipio de Juana Díaz,Puerto Rico,
72077-0,72077,TRUE,Municipio de Juncos,Puerto Rico,
72079-0,72079,TRUE,Municipio de Lajas,Puerto Rico,
72081-0,72081,TRUE,Municipio de Lares,Puerto Rico,
72083-0,72083,TRUE,Municipio de Las Marías,Puerto Rico,
